Path,index,distance
train,0,0.34721751410539126
train,1,0.32528688720305354
train,2,0.299139216886125
train,3,0.2804011282854214
train,4,0.24647956147842498
train,5,0.19688829066181757
train,6,0.13528635399297306
train,7,0.08499975642627589
train,8,0.046520515276386676
train,9,0.024246962883506806
train,10,0.01049951691075901
train,11,0.0023629065505066382
train,12,9.91358061785963e-05
train,13,0.004626265396069029
train,14,0.01753164926608597
train,15,0.03944078773063642
train,16,0.06824288371160236
train,17,0.054134455770465495
train,18,0.000253351525701051
train,19,0.015377238485229872
train,20,0.03845790178155073
train,21,0.04413289430201717
train,22,0.06827110607985543
train,23,0.10202744043126954
train,24,0.12064950481017067
train,25,0.12970626427183019
train,26,0.11335302111657719
train,27,0.02379495645282803
train,28,0.00829779096798311
train,29,0.0017113278093482398
train,31,0.015603032434850617
train,32,0.008861173311590309
train,33,0.00446434854281319
train,34,0.0009731979028817506
train,35,9.216215871465927e-06
train,36,0.026900944825209328
train,37,0.004819162093342544
train,38,0.00011239979852195603
train,39,0.0008290697804852476
train,40,0.0009429466653991803
train,41,0.010626272338866039
train,42,0.028993340814729596
train,43,0.05172824777738283
train,44,0.06123616441387858
train,45,0.057808378929150805
train,46,0.047098809858014734
train,47,0.03736546275265784
train,48,0.07223359999347467
train,49,0.03972041103541302
train,50,0.02042632192973526
train,51,0.015378280410153655
train,52,0.009206874138015131
train,53,0.006940517153749548
train,54,0.008248618238398175
train,55,0.014758396472320467
train,56,0.022686000519501204
train,57,0.030699300103192217
train,58,0.03995195322388323
train,59,0.05664044234914911
train,60,0.06236827100458353
train,61,0.0263225500509372
train,62,0.01916896981116456
train,63,0.013479637043590564
train,64,0.010576434220725073
train,65,0.0162703534793871
train,66,0.02289059100491564
train,67,0.030455306735745258
