Path,index,distance
train,0,0.1746078355289985
train,1,0.17391828190245773
train,2,0.16846206707732536
train,3,0.16273241452155984
train,4,0.1497286790588892
train,5,0.1262719216945779
train,6,0.09377807786238257
train,7,0.06000954413557846
train,8,0.03188079104081154
train,9,0.01357486735808311
train,10,0.0029770731544757068
train,11,6.20343559076808e-07
train,12,0.003236229785357758
train,13,0.012147266951295532
train,14,0.02732381656355176
train,15,0.051707482118774406
train,16,0.08637648745562876
train,17,0.06124848378252967
train,18,0.011824538983209565
train,19,0.0034558945388309947
train,20,0.029620560578556332
train,21,0.04173786597671325
train,22,0.08640027176460996
train,23,0.12366635377467816
train,24,0.14279332031900582
train,25,0.14140959994287705
train,26,0.11895764322497304
train,27,0.023692860079080225
train,28,0.00913003843348148
train,29,0.002023003114821509
train,31,0.010428874388825227
train,32,0.0055020911686494145
train,33,0.0022175630309054783
train,34,0.00023032069299888658
train,35,0.00018481142473159018
train,36,0.024041100815370142
train,37,0.004179134915058946
train,38,0.00014020593258323721
train,39,0.0007788022125204686
train,40,0.0013088189212761003
train,41,0.011116033739438813
train,42,0.03893907410636266
train,43,0.06322746965548998
train,44,0.07604422926566201
train,45,0.07112379514135747
train,46,0.0570103340715481
train,47,0.045217079167674035
train,48,0.04947023721582655
train,49,0.030264216781196285
train,50,0.015817726616183747
train,51,0.009748687255754063
train,52,0.0038511405454848546
train,53,0.0013568315743316406
train,54,0.0008262480584864118
train,55,0.0053282665593891165
train,56,0.01274700662366246
train,57,0.020922725695763034
train,58,0.031414941593936985
train,59,0.04228872402271655
train,60,0.04036193259571397
train,61,0.02061442367908506
train,62,0.012500029043371996
train,63,0.006517906654335381
train,64,0.0016707895763402592
train,65,0.0076832470810243025
train,66,0.014313273782489255
train,67,0.022638259541819084
