Path,index,distance
train,0,0.08946670193027051
train,1,0.09126574126754461
train,2,0.08951284389597758
train,3,0.0865483743158385
train,4,0.08025143303999616
train,5,0.06773822928577133
train,6,0.05012288092330819
train,7,0.030645115957947167
train,8,0.012465160267856823
train,9,0.0023937557853873637
train,10,8.051662876640275e-05
train,11,0.00460186262117579
train,12,0.01620050126964645
train,13,0.0334744710175523
train,14,0.056918473067393394
train,15,0.08726964557149364
train,16,0.1305108113051373
train,17,0.04938577904600994
train,18,0.018287056756757236
train,19,0.0007560596188784796
train,20,0.003938600350210653
train,21,0.01479812750091647
train,22,0.05698698443140471
train,23,0.09489379415940924
train,24,0.12885703879123478
train,25,0.1474314036375124
train,26,0.13936821038482083
train,27,0.018197403076946617
train,28,0.006976808108764443
train,29,0.0016474109047811547
train,31,0.0055168054200837036
train,32,0.0021798125617505937
train,33,0.00028069939474306693
train,34,0.000884232478528868
train,35,0.0047888508513016514
train,36,0.02048680737108366
train,37,0.0067066492183264215
train,38,0.0005563204333572935
train,39,0.0005760053455257097
train,40,0.0012977337264707955
train,41,0.008781037637566658
train,42,0.04403151622746404
train,43,0.06369256732325268
train,44,0.07857557622792477
train,45,0.08631973496986689
train,46,0.06941917235315842
train,47,0.05512409585819478
train,48,0.03128109195306494
train,49,0.015499724703653572
train,50,0.005149726995410164
train,51,0.0013500216441152402
train,52,2.295536174057311e-05
train,53,0.002807472709479897
train,54,0.006912944970459578
train,55,9.636867833162643e-05
train,56,0.0023920350830168857
train,57,0.007540362886957697
train,58,0.014850634811328423
train,59,0.02477941253436511
train,60,0.02636437922319179
train,61,0.006100729557663165
train,62,0.0016897857911637448
train,63,4.290297310194369e-06
train,64,0.004812988770875992
train,65,0.0014770606340603898
train,66,0.0060404348337701474
train,67,0.012410373032419875
