Path,index,distance
train,0,0.10962189850433823
train,1,0.10982223369448041
train,2,0.1109139421694253
train,3,0.11034620305571718
train,4,0.10249494694058325
train,5,0.08163613414821802
train,6,0.056355338763788954
train,7,0.033969306961730394
train,8,0.014673952583364125
train,9,0.003913214097277851
train,10,5.021974923014039e-05
train,11,0.002416957192841074
train,12,0.010576366584027164
train,13,0.024059429809542343
train,14,0.043143342157790476
train,15,0.06985693596217368
train,16,0.10673889430170425
train,17,0.05702619337703341
train,18,0.022474571541011623
train,19,0.0010375395992481273
train,20,0.0032797176707235476
train,21,0.012003494010852989
train,22,0.04864602088898773
train,23,0.08443461564779287
train,24,0.11652849149673128
train,25,0.13417740781295218
train,26,0.11996513889532234
train,27,0.014048575153713827
train,28,0.005160392273568015
train,29,0.0011007068056555491
train,31,0.004827135436570318
train,32,0.002194247750552436
train,33,0.0005092752386565147
train,34,0.0001285357227724937
train,35,0.001763248386665861
train,36,0.015259982720129295
train,37,0.002814681713929068
train,38,0.00018241797561580064
train,39,0.0010191119227137557
train,40,0.0005753772289909254
train,41,0.006768161646872439
train,42,0.03234127164595835
train,43,0.05616546109622822
train,44,0.07212630246961949
train,45,0.07124928386163754
train,46,0.055513513321503005
train,47,0.04228886742208704
train,48,0.024048770024467148
train,49,0.012891524317350966
train,50,0.005736437337721334
train,51,0.0029829441072484197
train,52,0.0007378992008509888
train,53,1.6661725669719907e-05
train,54,0.0012263199902864397
train,55,1.5636103975813498e-05
train,56,0.0015065541631199553
train,57,0.004193894646400076
train,58,0.007953974205200165
train,59,0.014383791827885961
train,60,0.019791422310332707
train,61,0.007178414291023838
train,62,0.003917872110042908
train,63,0.001381135163562086
train,64,0.0005848971395652214
train,65,0.000999868358789402
train,66,0.0031310560012455246
train,67,0.006094490546085352
