Path,index,distance
train,0,0.14088342888980565
train,1,0.13607278970560577
train,2,0.12897068048480198
train,3,0.12392002167997174
train,4,0.11258670948511473
train,5,0.09046069510092014
train,6,0.06127109482943294
train,7,0.03619203222882128
train,8,0.016360298965117592
train,9,0.005223172390869224
train,10,0.0002710559296896786
train,11,0.0016145317862148456
train,12,0.009315178299866167
train,13,0.02260973058542426
train,14,0.042574465539301776
train,15,0.07181106864231412
train,16,0.11398202870467522
train,17,0.06799735590648837
train,18,0.023241324177958322
train,19,0.00030377562899652766
train,20,0.0063980526232791934
train,21,0.016386124937042168
train,22,0.05901257940228144
train,23,0.09688179934531505
train,24,0.12518793623691138
train,25,0.13687770866848603
train,26,0.12782350812961008
train,27,0.02009179699179109
train,28,0.007126051092347652
train,29,0.0015307828338426699
train,31,0.00573844424069947
train,32,0.002728384916856119
train,33,0.0009333102148482153
train,34,1.0014544284953075e-06
train,35,0.000787795953180459
train,36,0.021627790313228146
train,37,0.005256490894231747
train,38,2.056869511224413e-05
train,39,0.0005937138642712059
train,40,0.0014428908241335137
train,41,0.01038641887922609
train,42,0.04065179083024195
train,43,0.06610795391635205
train,44,0.08108594456489004
train,45,0.08148327550688794
train,46,0.06417828917829249
train,47,0.05022462038139597
train,48,0.03660333730453791
train,49,0.019848824644765117
train,50,0.008481971169762459
train,51,0.0041354463896797755
train,52,0.0008882839202337678
train,53,5.8601246188949574e-08
train,54,0.0008184772192215695
train,55,0.0003772740353729098
train,56,0.003426358833674481
train,57,0.008336610771408237
train,58,0.014715562258076464
train,59,0.02536328077233907
train,60,0.030918063679263308
train,61,0.009752098784608698
train,62,0.004769933137374505
train,63,0.0014710795462656856
train,64,0.00017982211876244047
train,65,0.0020918651508670116
train,66,0.005995088791788672
train,67,0.011610155545029865
