Path,index,distance
train,0,0.032894482257343594
train,1,0.09019337805271777
train,2,0.13906581686844843
train,3,0.16005596332322736
train,4,0.1527792852051224
train,5,0.12934470664621245
train,6,0.10625318003560347
train,7,0.084692351943079
train,8,0.05892878354532638
train,9,0.034828817111914545
train,10,0.016294155840618663
train,11,0.004576570636507626
train,12,2.5289450938936753e-06
train,13,0.003926996139595795
train,14,0.016703714289661775
train,15,0.039344319635430836
train,16,0.07225110884094654
train,17,0.0007941845903155498
train,18,0.021133913486228173
train,19,0.04285099268648895
train,20,0.051607255221082116
train,21,0.04978412912929642
train,22,0.06283944374717731
train,23,0.08234927546921178
train,24,0.09686032205663475
train,25,0.09740007959533059
train,26,0.08069189409162669
train,27,0.02671834262753392
train,28,0.010788284680048887
train,29,0.0024304599589939357
train,31,0.006768941490199021
train,32,0.004822692066606127
train,33,0.0030230999176901197
train,34,0.0007500862478502235
train,35,3.284002374481787e-07
train,36,0.000954273250350357
train,37,0.007613052341800208
train,38,0.012992730069489533
train,39,0.01029795616166962
train,40,0.004009453982526723
train,41,0.0011036654917494504
train,42,0.03207708807001597
train,43,0.046559391383453
train,44,0.05276878114959038
train,45,0.04973388060613315
train,46,0.039139199882941456
train,47,0.03332107236231663
train,48,0.04082593200710194
train,49,0.0253137591846041
train,50,0.01425846731190683
train,51,0.010907461875220625
train,52,0.006422339663875953
train,53,0.004177085756866372
train,54,0.0033544786413056693
train,55,0.010062968312221976
train,56,0.01718459670957584
train,57,0.023408916371426614
train,58,0.029577196354619084
train,59,0.03684747907559782
train,60,0.03454078001553995
train,61,0.01832282743811331
train,62,0.013869730908127598
train,63,0.009061190164595168
train,64,0.004766500388522554
train,65,0.011823624577668834
train,66,0.016836958088403797
train,67,0.022089902618341317
