Path,index,distance
train,0,0.09791524233599469
train,1,0.11838113180473486
train,2,0.12723285976539578
train,3,0.12991247337270806
train,4,0.12356788598297475
train,5,0.10780306870744505
train,6,0.08689207997884152
train,7,0.06078272920201233
train,8,0.03427075429180315
train,9,0.015804249651789504
train,10,0.00526548879058264
train,11,0.00043736355090417955
train,12,0.0011511636472059106
train,13,0.007679985628403885
train,14,0.019860544994611096
train,15,0.039797471525068295
train,16,0.07082286750212263
train,17,0.022611295649582308
train,18,0.0012071629375326465
train,19,0.007644940883013485
train,20,0.022616384826648073
train,21,0.028988585981374992
train,22,0.046440758413802796
train,23,0.07353423842259443
train,24,0.09298553488101657
train,25,0.09611180485863502
train,26,0.07991364301985737
train,27,0.020116258498229622
train,28,0.00787866527091019
train,29,0.0017744973924794794
train,31,0.006322419428178905
train,32,0.0037762848624742773
train,33,0.0014198311570573496
train,34,5.393552120180889e-05
train,35,0.0005616493022946312
train,36,0.006172468784969354
train,37,0.00019984666028749487
train,38,0.001037695242088299
train,39,0.0029034379024083234
train,40,5.283173799008889e-05
train,41,0.0016153311250093338
train,42,0.03138715878864273
train,43,0.04701901749527104
train,44,0.05425718347904329
train,45,0.05342923101097774
train,46,0.04379924103579924
train,47,0.03696340411611987
train,48,0.03288628500434265
train,49,0.01822215806593641
train,50,0.007937795077845755
train,51,0.004329193725365443
train,52,0.0013474628651353182
train,53,0.0003083827797123462
train,54,0.0008205105522591793
train,55,0.0046782058937809845
train,56,0.01126478395099395
train,57,0.017525140641362902
train,58,0.02542553506625478
train,59,0.03318463317915854
train,60,0.025588840316333905
train,61,0.011570852724029468
train,62,0.006477064962300605
train,63,0.002991451966362968
train,64,0.0013829954956413593
train,65,0.007008787818269302
train,66,0.01178288885363099
train,67,0.01828183674082795
