Path,index,distance
train,0,0.13219096560172539
train,1,0.17306515575016856
train,2,0.2021138378138735
train,3,0.2091064232892239
train,4,0.19600238907031098
train,5,0.16764708439856701
train,6,0.13055665318178455
train,7,0.09666665972808852
train,8,0.06624138974371163
train,9,0.04206885029074425
train,10,0.02290068315614313
train,11,0.009313312727496803
train,12,0.0017181405273806183
train,13,0.0001653622843996727
train,14,0.004948335533456638
train,15,0.01740460322854742
train,16,0.03815442093718735
train,17,0.011029788065816226
train,18,0.002021713987453544
train,19,0.017234240464114925
train,20,0.02824857075653986
train,21,0.027855279210253547
train,22,0.03914013214122092
train,23,0.06101096403146544
train,24,0.07802419389482385
train,25,0.07869305411828542
train,26,0.06025049621810041
train,27,0.01666406336637538
train,28,0.007110515722736022
train,29,0.0017326038299070312
train,31,0.008946484200227478
train,32,0.0059529259278530144
train,33,0.0035570010230748794
train,34,0.0009296007700827502
train,35,1.6351808417303104e-05
train,36,0.005483096146481348
train,37,0.0001295624221164804
train,38,0.0010286226599792725
train,39,0.0014573382557492298
train,40,0.00012620490139925167
train,41,0.0029402368516820987
train,42,0.018625701583703802
train,43,0.032653100436489724
train,44,0.03856157752632927
train,45,0.035111213871484526
train,46,0.026605385543712723
train,47,0.02195542735216227
train,48,0.0556680833238985
train,49,0.029569131488294986
train,50,0.014042980206452227
train,51,0.008617344490162382
train,52,0.0034436675088383994
train,53,0.0017939132190537554
train,54,0.0028549460904927493
train,55,0.008910460036016588
train,56,0.01725155319281224
train,57,0.0262735791173494
train,58,0.036922247652002915
train,59,0.049761896325003385
train,60,0.04847612937021817
train,61,0.0190682195509414
train,62,0.012108301236886998
train,63,0.006148370901879363
train,64,0.0037002214974354297
train,65,0.011320979788489893
train,66,0.019411766501967298
train,67,0.028602725612794755
