Path,index,distance
train,0,0.09710484900438554
train,1,0.1287298585245803
train,2,0.15038900484117146
train,3,0.15730065716948372
train,4,0.15163015414168646
train,5,0.13242286650756996
train,6,0.10606440404829731
train,7,0.07790636565609332
train,8,0.04774683237176036
train,9,0.024538990834141017
train,10,0.008866826153061003
train,11,0.0010627030338454801
train,12,0.0009194344442327029
train,13,0.007604954998334246
train,14,0.021188971753173358
train,15,0.043129973755725914
train,16,0.07400766667801617
train,17,0.007565484973287351
train,18,0.001259963631168759
train,19,0.020715437242077916
train,20,0.03996062586493809
train,21,0.04357170955102874
train,22,0.07601586134080973
train,23,0.10371326985529039
train,24,0.12288471175063465
train,25,0.11956641551845881
train,26,0.09251141044533406
train,27,0.02833099785316817
train,28,0.011345239290686648
train,29,0.0025507118418033325
train,31,0.007878060673761844
train,32,0.005045452633069658
train,33,0.002755068173016184
train,34,0.0003936439985634532
train,35,9.504638925417197e-05
train,36,0.001300212757111563
train,37,0.0014539927874338554
train,38,0.00679715886873189
train,39,0.006130555956968875
train,40,0.0013360514092627396
train,41,1.1274951114748077e-05
train,42,0.03560005666350008
train,43,0.05600702169155303
train,44,0.0656218784973035
train,45,0.059576339954086954
train,46,0.04989942424034177
train,47,0.042558504567067335
train,48,0.04869612730217099
train,49,0.02827595207989786
train,50,0.014744820474691944
train,51,0.009868944645746613
train,52,0.005179919455619464
train,53,0.0024579381143104984
train,54,0.001634716566556671
train,55,0.00801365934883913
train,56,0.017016127690884786
train,57,0.02458751890387134
train,58,0.03338658781715509
train,59,0.04315007603368515
train,60,0.041031145800850766
train,61,0.01965670737350178
train,62,0.012784235195362315
train,63,0.007825055514024792
train,64,0.0027607347449697395
train,65,0.010928512839881721
train,66,0.016952430916736594
train,67,0.024490520615760847
