Path,index,distance
train,0,0.3009179175872976
train,1,0.28506538438047724
train,2,0.2665173620989302
train,3,0.25002193215233504
train,4,0.224475232693937
train,5,0.182909035658384
train,6,0.1299697062653168
train,7,0.07816163633301432
train,8,0.04297675004571444
train,9,0.020569380903182166
train,10,0.008123507354041215
train,11,0.001317783384203186
train,12,0.00026188458099629663
train,13,0.004867505706698583
train,14,0.016647234641054887
train,15,0.03416402596321677
train,16,0.05867668365407497
train,17,0.07415442975992015
train,18,0.011293348842015938
train,19,0.0013056733745691051
train,20,0.013696007833379209
train,21,0.020496232802542425
train,22,0.05511807250666356
train,23,0.08460477868444838
train,24,0.11018853066853107
train,25,0.12110309287097298
train,26,0.10900939854601488
train,27,0.013166617931624658
train,28,0.0048493858119150746
train,29,0.0010406270593471545
train,31,0.013576359907000235
train,32,0.008036345631227904
train,33,0.0043140045387399795
train,34,0.0014837654791650667
train,35,0.00018863302753036049
train,36,0.04411652236712704
train,37,0.018207245844764186
train,38,0.004817201006001137
train,39,0.0006338370920301317
train,40,0.008756970949050702
train,41,0.02516352591025961
train,42,0.017846236006674232
train,43,0.0315374025924724
train,44,0.040725949872218115
train,45,0.04512590176655984
train,46,0.032362908038458205
train,47,0.023564100869924887
train,48,0.05839695032213099
train,49,0.03231808576402728
train,50,0.016947375127604802
train,51,0.012815810718326603
train,52,0.00731866818036675
train,53,0.004822161284931958
train,54,0.0035979603476085087
train,55,0.008572430296557632
train,56,0.014047278219890602
train,57,0.020772144140331683
train,58,0.028058438020708176
train,59,0.041740137628044405
train,60,0.049456800541981316
train,61,0.020765535995384776
train,62,0.015395003905408822
train,63,0.009790922559003046
train,64,0.005167483792232863
train,65,0.010678752539654224
train,66,0.016487640016491834
train,67,0.022470298968883307
