Path,index,distance
train,0,0.05760421790421355
train,1,0.08910815942397488
train,2,0.10794466659302215
train,3,0.1208857313462125
train,4,0.12203792950830727
train,5,0.1085680000980146
train,6,0.08768435352533799
train,7,0.0672473563358158
train,8,0.04304706214777576
train,9,0.021149388228236532
train,10,0.006667253708186993
train,11,0.00028206271577846387
train,12,0.0020805665548216945
train,13,0.011461441607230505
train,14,0.028743302004864302
train,15,0.05555922135456082
train,16,0.09622869865692985
train,17,0.004623707946793121
train,18,0.005244319178530854
train,19,0.03103939201487882
train,20,0.04389592971642886
train,21,0.04656255080079752
train,22,0.08345523778816977
train,23,0.11723174896659061
train,24,0.13902397753077067
train,25,0.14016078867191362
train,26,0.11907667835138025
train,27,0.030554232625990663
train,28,0.012175986966447505
train,29,0.002774607206830426
train,31,0.006262201946838131
train,32,0.003976251670876896
train,33,0.0021001850860181692
train,34,0.00021133206152801343
train,35,0.0001961761002940987
train,36,0.0007945932056906413
train,37,0.0029495762227282896
train,38,0.010544963105647898
train,39,0.010726167500481165
train,40,0.0033012279391927413
train,41,3.361177541372218e-05
train,42,0.048127385251342525
train,43,0.0722734396804583
train,44,0.08189850546422639
train,45,0.07640088680608104
train,46,0.0635874835191188
train,47,0.05528560875478672
train,48,0.040979183678731546
train,49,0.024987402742165155
train,50,0.013145286706978121
train,51,0.00874146574240553
train,52,0.003511305851689017
train,53,0.000789619452121304
train,54,4.929041512380383e-05
train,55,0.003674467746394683
train,56,0.010874144795193885
train,57,0.01861759318306122
train,58,0.02695031214363952
train,59,0.03714587133960734
train,60,0.034618689068466435
train,61,0.017376485651167006
train,62,0.011249732598046625
train,63,0.00571043212218747
train,64,0.0004623701285892956
train,65,0.007340784721143079
train,66,0.01351792821875153
train,67,0.020205388241371747
