Path,index,distance
train,0,0.30122557252226967
train,1,0.2809283692557536
train,2,0.2636200377241016
train,3,0.23991828023245643
train,4,0.2097194816066449
train,5,0.16310838079975554
train,6,0.11082749767695699
train,7,0.06469853221945221
train,8,0.03324965496873977
train,9,0.015055785445733494
train,10,0.004583395222884867
train,11,0.0001693396790500845
train,12,0.001686686229348533
train,13,0.008631157598313677
train,14,0.022383496373056144
train,15,0.04489343815537128
train,16,0.07486604543532227
train,17,0.0962686134427444
train,18,0.0232292616580535
train,19,1.3437097290402988e-07
train,20,0.008537501813452475
train,21,0.020576790166396908
train,22,0.04032847392709604
train,23,0.06937000327108966
train,24,0.09722920537202373
train,25,0.10906069717240252
train,26,0.09772866095435939
train,27,0.01315290386208312
train,28,0.004841105673936141
train,29,0.0010381892245991953
train,31,0.011242992473646574
train,32,0.006317151190415871
train,33,0.0030486705066343767
train,34,0.0007711893869807307
train,35,1.926927637774245e-05
train,36,0.034495512700208786
train,37,0.008131407167326521
train,38,0.0002128511182929449
train,39,2.911156556384409e-05
train,40,0.004574865045120946
train,41,0.01968848792357525
train,42,0.022254331552138296
train,43,0.04699713757188151
train,44,0.06268369525896089
train,45,0.05754530209696718
train,46,0.04241374913983109
train,47,0.029571880827680808
train,48,0.055607977969170275
train,49,0.028212850209484497
train,50,0.01251699848341159
train,51,0.00822684157255038
train,52,0.0037356233028325025
train,53,0.001236013864886032
train,54,0.0006330056711392196
train,55,0.003951029690594021
train,56,0.009503593632276597
train,57,0.015712408490083596
train,58,0.022985604464464515
train,59,0.038052834178785244
train,60,0.04705282048120529
train,61,0.015883079789657972
train,62,0.010400740540840947
train,63,0.0054061333529884514
train,64,0.001426550101002011
train,65,0.006641858029369785
train,66,0.011930021492414844
train,67,0.017967050164127807
