Path,index,distance
train,0,0.36139675407870864
train,1,0.3575146311592241
train,2,0.3504441744653354
train,3,0.3396609585079444
train,4,0.3034567918903437
train,5,0.2467841680103975
train,6,0.17973389363459735
train,7,0.12511363073277337
train,8,0.07920154540719881
train,9,0.04728422088680384
train,10,0.02653997611234915
train,11,0.012085939754546304
train,12,0.0034043937589418594
train,13,6.63227467887495e-05
train,14,0.0018172268117598867
train,15,0.010010285682273135
train,16,0.024861022716387793
train,17,0.03850991593896946
train,18,4.198363701135577e-08
train,19,0.017712992603828304
train,20,0.034163678197020264
train,21,0.033997497690833045
train,22,0.04731092569898976
train,23,0.06597037483973345
train,24,0.07264934688867852
train,25,0.06621187352256608
train,26,0.05144023517402063
train,27,0.011022143385551408
train,28,0.0042406680899256255
train,29,0.0010818840268699281
train,31,0.016830779752509906
train,32,0.011475793337575535
train,33,0.007251568978861811
train,34,0.004015330595695588
train,35,0.0016187440273820464
train,36,0.023965676552789472
train,37,0.005643974208600522
train,38,0.0005186864888538922
train,39,0.00010535712692805177
train,40,0.004078293625763396
train,41,0.012572280433923777
train,42,0.008918609583804527
train,43,0.016912301291861165
train,44,0.020158253916679136
train,45,0.019466560733304994
train,46,0.014038786439671824
train,47,0.010889000485921119
train,48,0.08371631697113091
train,49,0.044864698387662605
train,50,0.025010102921451116
train,51,0.01881735215590652
train,52,0.012461672953953729
train,53,0.010253620141229991
train,54,0.0107628180469721
train,55,0.015380103578069293
train,56,0.021719317575047525
train,57,0.028656584444982425
train,58,0.037948453283846106
train,59,0.05639555031256693
train,60,0.0723490342045695
train,61,0.031514461158542506
train,62,0.023638937561872964
train,63,0.017170579358150917
train,64,0.012583558710513532
train,65,0.016843715759721656
train,66,0.022669276161154328
train,67,0.031056473457015565
